"","ID","Scanner","Layer","Raw_material","Class","Blank","Technology","Cortex","Preservation","Volume","Surface","Length","Width","Thickness","Core_classification","Site"
"1015","CTC_938","Artec.Micro","gic","Fine-grained chert","Tool","Bladelet","Optimal","0%","Complete",37.6,119.66,16.60000038,4.5,1.100000024,NA,"Castelcivita"
"1016","CTC_939","Artec.Micro","gic","Fine-grained chert","Tool","Bladelet","Optimal","0%","Complete",41.43,120.74,18,3.700000048,2,NA,"Castelcivita"
"1017","CTC_94","Artec.Spider","rsa'","Fine-grained chert","Core-Tool","Flake","Semi-cortical","33-66%",NA,3538.15,1423.68,23.60000038,28.29999924,14.60000038,"Carinated","Castelcivita"
"1018","CTC_940","Artec.Micro","gic","Fine-grained chert","Tool","Bladelet","Optimal","0%","Complete",34.56,102.24,14.69999981,4,1.600000024,NA,"Castelcivita"
"1019","CTC_941","Artec.Micro","gic","Fine-grained chert","Tool","Bladelet","Optimal","0%","Complete",20.66,69.67,11,4,1.100000024,NA,"Castelcivita"
"1020","CTC_944","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Optimal","0%","Distal",5657.04,2702.82,46.59999847,27.89999962,9.5,NA,"Castelcivita"
"1021","CTC_945","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Maintenance","0%","Complete",6086.92,2253.07,37.5,28,12.10000038,"Carinated","Castelcivita"
"1022","CTC_946","Artec.Spider","gic","Fine-grained chert","Tool","Flake","Semi-cortical","1-33%","Complete",2986.04,1606.23,37.59999847,21.60000038,9.600000381,NA,"Castelcivita"
"1023","CTC_947","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Semi-cortical","1-33%","Complete",3212.53,2276.41,53.40000153,24.10000038,6.699999809,NA,"Castelcivita"
"1024","CTC_948","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Optimal","0%","Proximal",1529.49,929.63,NA,27.39999962,7.300000191,NA,"Castelcivita"
"1025","CTC_949","Artec.Spider","gic","Fine-grained chert","Tool","Flake","Optimal","0%","Complete",1428.29,873.79,19.5,22.79999924,7.300000191,NA,"Castelcivita"
"1026","CTC_95","Artec.Spider","rsa'","Limestone","Core-Tool","Flake","Initialization","66-99%","Complete",18567.99,4373.34,52.90000153,39.90000153,19.39999962,"Initial carinated","Castelcivita"
"1027","CTC_950","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Optimal","0%","Complete",4150.15,1710.71,29.60000038,29.60000038,11.30000019,"Carinated","Castelcivita"
"1028","CTC_951","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Optimal","0%","Distal",2301.48,1650.16,38.40000153,21.39999962,6.099999905,NA,"Castelcivita"
"1029","CTC_952","Artec.Spider","gic","Fine-grained chert","Tool","Undetermined","Optimal","0%","Distal",762.69,664.17,NA,29.70000076,5.199999809,NA,"Castelcivita"
"1030","CTC_953","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Optimal","0%","Complete",2245.71,1163.96,26.89999962,22.20000076,10.89999962,"Carinated","Castelcivita"
"1031","CTC_954","Artec.Spider","gic","Fine-grained chert","Core-Tool","Undetermined","Optimal","0%","Distal",1259.82,859.35,NA,21.89999962,8.600000381,"Carinated","Castelcivita"
"1032","CTC_955","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Optimal","0%","Complete",6931.11,2515.43,37.20000076,31,15.39999962,"Carinated","Castelcivita"
"1033","CTC_956","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Optimal","0%","Complete",3693.22,1595.3,34.79999924,19,13.39999962,"Carinated","Castelcivita"
"1034","CTC_957","Artec.Spider","ars","Fine-grained chert","Tool","Flake","Optimal","0%","Complete",18090.04,5153.64,70.09999847,41.40000153,20.29999924,NA,"Castelcivita"
"1035","CTC_958","Artec.Spider","ars","Fine-grained chert","Core-Tool","Flake","Semi-cortical","1-33%","Complete",2853.42,1311.98,24,27.10000038,13.19999981,"Carinated","Castelcivita"
"1036","CTC_959","Artec.Spider","gic","Fine-grained chert","Tool","Flake","Optimal","0%","Complete",3695.28,1713.36,33,28.70000076,16.5,NA,"Castelcivita"
"1037","CTC_960","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Semi-cortical","1-33%","Proximal",4328.9,2420.65,48,27.5,9.399999619,NA,"Castelcivita"
"1038","CTC_962","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Semi-cortical","33-66%","Distal",1468.42,1006.01,NA,15.10000038,6.5,NA,"Castelcivita"
"1039","CTC_964","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Optimal","0%","Complete",2819.59,2163.61,55,24.89999962,6.699999809,NA,"Castelcivita"
"1040","CTC_966","Artec.Spider","ars","Fine-grained chert","Tool","Flake","Optimal","0%","Complete",1755.39,1160.3,28.89999962,23.70000076,7.300000191,NA,"Castelcivita"
"1041","CTC_970","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Optimal","0%","Distal",760.42,885.98,NA,15.10000038,3.599999905,NA,"Castelcivita"
"1042","CTC_971","Artec.Spider","gic","Quartzite","Tool","Flake","Optimal","0%","Undetermined",2110.9,1436.39,35.59999847,23.79999924,5.900000095,NA,"Castelcivita"
"1043","CTC_973","Artec.Spider","ars","Fine-grained chert","Tool","Flake","Optimal","0%","Complete",1531.41,1020.77,29.39999962,17.70000076,8.199999809,NA,"Castelcivita"
"1044","CTC_974","Artec.Spider","gic","Fine-grained chert","Core","Flake","Semi-cortical","1-33%",NA,1979.06,1187.79,27.79999924,25.70000076,7.300000191,"Bipolar","Castelcivita"
"1045","CTC_975","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Semi-cortical","1-33%",NA,4276.91,1861.25,16,25.29999924,23.79999924,"Carinated","Castelcivita"
"1046","CTC_976","Artec.Micro","ars","Fine-grained chert","Tool","Bladelet","Optimal","0%","Complete",526.96,753.62,46.09999847,9.199999809,2.799999952,NA,"Castelcivita"
"1047","CTC_977","Artec.Spider","gic","Fine-grained chert","Core","Other","Other","0%",NA,4704.28,1916.1,20.39999962,27.5,19.79999924,"Multi-platform","Castelcivita"
"1048","CTC_978","Artec.Spider","ars","Fine-grained chert","Core-Tool","Flake","Semi-cortical","1-33%",NA,6024.83,2395.28,35.29999924,12.39999962,35.79999924,"Multi-platform carinated","Castelcivita"
"1049","CTC_979","Artec.Spider","gic","Fine-grained chert","Core-Tool","Other","Other","0%",NA,8569.8,2725.63,44,18.79999924,25,"Carinated","Castelcivita"
"1050","CTC_98","Artec.Spider","rsa'","Fine-grained chert","Tool","Flake","Optimal","0%","Complete",10696.74,3594.21,37.29999924,44.5,16,NA,"Castelcivita"
"1051","CTC_980","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Semi-cortical","1-33%",NA,12313.44,3427.86,20,42.20000076,31.5,"Carinated","Castelcivita"
"1052","CTC_981","Artec.Spider","ars","Fine-grained chert","Core-Tool","Flake","Optimal","0%","Complete",22589,4743.2,23.79999924,49.40000153,42.20000076,"Multi-platform carinated","Castelcivita"
"1053","CTC_982","Artec.Spider","gic","Fine-grained chert","Core","Other","Other","1-33%",NA,16397.47,4115.46,38.09999847,23,43.70000076,"Semi-circumferential","Castelcivita"
"1054","CTC_985","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Semi-cortical","1-33%",NA,9533.56,2769.59,22,34.70000076,36.79999924,"Carinated","Castelcivita"
"1055","CTC_986","Artec.Spider","gic","Fine-grained chert","Core","Flake","Optimal","0%",NA,11109.4,3081.29,17,33.09999847,30.89999962,"Undetermined","Castelcivita"
"1056","CTC_988","Artec.Spider","gic","Fine-grained chert","Tool","Blade","Optimal","0%","Proximal",2925.7,1825.2,NA,23.29999924,6.300000191,NA,"Castelcivita"
"1057","CTC_989","Artec.Spider","gic","Fine-grained chert","Core-Tool","Other","Other","33-66%",NA,9657.89,2794.39,25.5,25,30.89999962,"Carinated","Castelcivita"
"1058","CTC_99","Artec.Spider","rsa'","Fine-grained chert","Tool","Flake","Semi-cortical","1-33%","Distal",4586.91,2004.32,27.20000076,36,9.899999619,NA,"Castelcivita"
"1059","CTC_990","Artec.Micro","gic","Fine-grained chert","Tool","Bladelet","Optimal","0%","Distal",207.98,331.95,NA,7.699999809,2.400000095,NA,"Castelcivita"
"1060","CTC_991","Artec.Spider","gic","Fine-grained chert","Core","Flake","Semi-cortical","33-66%",NA,13395.14,4086.08,25.70000076,45.20000076,43.90000153,"Undetermined","Castelcivita"
"1061","CTC_992","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Semi-cortical","1-33%",NA,12121.6,3658.66,24.79999924,36.29999924,50,"Carinated","Castelcivita"
"1062","CTC_993","Artec.Spider","gic","Fine-grained chert","Core-Tool","Flake","Semi-cortical","1-33%",NA,5010.92,1779.61,20,27.29999924,32.59999847,"Carinated","Castelcivita"
"1063","CTC_994","Artec.Spider","gic","Fine-grained chert","Core","Other","Other","1-33%",NA,7835.56,2547.33,35.59999847,25,30,"Semi-circumferential","Castelcivita"
"1064","CTC_995","Artec.Spider","gic","Fine-grained chert","Core","Other","Other","1-33%",NA,11860.51,3417.25,37,31,35.90000153,"Multidirectional","Castelcivita"
"1065","CTC_996","Artec.Spider","gic","Fine-grained chert","Core","Flake","Optimal","0%",NA,1102.4,663.94,18.10000038,18.60000038,7.800000191,"Wide-faced flat","Castelcivita"
"1066","CTC_997","Artec.Micro","gic","Fine-grained chert","Tool","Bladelet","Optimal","0%","Complete",29.38,70.54,8.600000381,4.400000095,1.899999976,NA,"Castelcivita"
"1067","CTC_998","Artec.Micro","gic","Fine-grained chert","Tool","Bladelet","Optimal","0%","Complete",107.95,216.64,16.89999962,8.300000191,1.600000024,NA,"Castelcivita"
"1068","CTC_999","Artec.Spider","gic","Fine-grained chert","Blank","Blade","Maintenance","0%","Complete",2916.17,2095.15,59.59999847,17.5,7.199999809,NA,"Castelcivita"
"1069","RF.b_10019","Micro-CT","D3d.base","Maiolica","Tool","Bladelet","Optimal","0%","Complete",92.3001709,175.1875123,16.7,5.1,1.5,NA,"Fumane"
"1070","RF.b_10034","Micro-CT","D3d","Maiolica","Tool","Bladelet","Optimal","0%","Complete",72.37731934,165.7926894,18.7,4.9,1.4,NA,"Fumane"
"1071","RF.b_10047","Micro-CT","D3d.base","Maiolica","Tool","Bladelet","Optimal","0%","Complete",132.8534393,281.5067658,25.9,5.7,1.6,NA,"Fumane"
"1072","RF.b_10059","Micro-CT","D3b","Maiolica","Blank","Bladelet","Optimal","0%","Complete",45.40675735,145.6971423,20.3,3.7,0.5,NA,"Fumane"
"1073","RF.b_10064","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",204.2626648,383.0916002,32.5,7.3,1.9,NA,"Fumane"
"1074","RF.b_10067","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Maintenance","1-33%","Complete",328.2554016,485.290734,29.3,9.5,3.1,NA,"Fumane"
"1075","RF.b_10070","Artec.Spider","D3b.alpha","Maiolica","Blank","Blade","Maintenance","1-33%","Distal",1187.195313,1081.947396,39.4,13.4,4.6,NA,"Fumane"
"1076","RF.b_10205","Artec.Spider","D1","Maiolica","Blank","Flake","Maintenance","0%","Proximal",15357.49316,4607.663784,NA,40,12.60000038,NA,"Fumane"
"1077","RF.b_10273","Artec.Spider","D1d","Maiolica","Blank","Bladelet","Optimal","0%","Complete",930.5310669,1021.832951,52.5,10.69999981,4.5,NA,"Fumane"
"1078","RF.b_10349","Artec.Spider","A1","Maiolica","Blank","Blade","Semi-cortical","33-66%","Complete",2576.025146,1677.783797,44.8,21,7.1,NA,"Fumane"
"1079","RF.b_10350","Artec.Spider","A1","Scaglia.Variegata","Blank","Blade","Optimal","0%","Complete",1089.069946,1243.313307,44.6,14.7,4,NA,"Fumane"
"1080","RF.b_10351","Artec.Spider","A1","Maiolica","Blank","Blade","Semi-cortical","33-66%","Complete",5755.404297,2951.509157,64.8,24.6,12.3,NA,"Fumane"
"1081","RF.b_10352","Artec.Spider","A1","Scaglia.Rossa","Blank","Blade","Semi-cortical","1-33%","Complete",1410.081055,1250.234952,42,15.3,4.4,NA,"Fumane"
"1082","RF.b_10353","Artec.Spider","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",1318.103271,1163.989052,39.3,17.7,6.7,NA,"Fumane"
"1083","RF.b_10354","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",9576.226563,4108.412617,76.1,29.2,13.8,NA,"Fumane"
"1084","RF.b_10355","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",3869.290039,2568.493908,61.4,25.1,8.7,NA,"Fumane"
"1085","RF.b_10356","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",1122.7052,1234.945808,40.2,16.3,3.8,NA,"Fumane"
"1086","RF.b_10357","Artec.Spider","A2","Scaglia.Rossa","Blank","Blade","Semi-cortical","1-33%","Complete",3401.704346,2089.196869,56.3,21.2,9.2,NA,"Fumane"
"1087","RF.b_10358","Artec.Spider","A2","Scaglia.Variegata","Blank","Blade","Optimal","0%","Complete",1604.740967,1477.682424,49.3,16.9,5.3,NA,"Fumane"
"1088","RF.b_10359","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",1341.140137,1145.575032,43,14.6,5.1,NA,"Fumane"
"1089","RF.b_10360","Artec.Spider","A2","Maiolica","Blank","Blade","Semi-cortical","1-33%","Complete",858.8133545,971.0444089,37,15.5,6,NA,"Fumane"
"1090","RF.b_10361","Artec.Spider","A2","Maiolica","Blank","Blade","Semi-cortical","1-33%","Complete",4970.542969,3128.680329,67.5,29.6,8.8,NA,"Fumane"
"1091","RF.b_10362","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",5799.224121,2959.60195,65.1,21.5,10.9,NA,"Fumane"
"1092","RF.b_10363","Micro-CT","D3d.base","Eocenic","Blank","Blade","Optimal","0%","Complete",1003.856384,1230.362987,48.1,13.2,2.6,NA,"Fumane"
"1093","RF.b_10364","Micro-CT","D3d.base","Maiolica","Blank","Blade","Optimal","0%","Complete",1772.869873,1427.635327,47.5,19.2,6.2,NA,"Fumane"
"1094","RF.b_10365","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",1319.566528,1251.217355,50.3,11.9,4.3,NA,"Fumane"
"1095","RF.b_10366","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",1098.866455,1065.406069,46.1,14,4.2,NA,"Fumane"
"1096","RF.b_10367","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",605.0528564,872.4444744,36.4,15.8,2.5,NA,"Fumane"
"1097","RF.b_10368","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",443.2580872,589.7104192,29.5,10.7,2.3,NA,"Fumane"
"1098","RF.b_10369","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",245.0405273,478.4667358,34,8.3,1.5,NA,"Fumane"
"1099","RF.b_10370","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",848.0958862,847.0526952,33.3,14.4,4,NA,"Fumane"
"1100","RF.b_10371","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",1099.308838,818.9513495,33,12.2,7.6,NA,"Fumane"
"1101","RF.b_10372","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",180.5470276,414.0601186,27.5,7.7,1,NA,"Fumane"
"1102","RF.b_10373","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",232.5545349,447.3784655,26.5,10.9,1.5,NA,"Fumane"
"1103","RF.b_10374","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",201.265976,331.8205899,26.1,6.7,2.2,NA,"Fumane"
"1104","RF.b_10375","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",431.9562988,591.4305192,30,10.6,3,NA,"Fumane"
"1105","RF.b_10376","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",139.7569733,281.8170157,22.9,6.5,1.5,NA,"Fumane"
"1106","RF.b_10377","Micro-CT","D3b.alpha","Maiolica","Blank","Bladelet","Optimal","0%","Complete",59.54562759,152.7882871,16.6,5.8,1.3,NA,"Fumane"
"1107","RF.b_10378","Micro-CT","D3b.alpha","Maiolica","Blank","Bladelet","Optimal","0%","Complete",59.03693008,172.8327951,17.2,6.7,1,NA,"Fumane"
"1108","RF.b_10379","Micro-CT","D3b.alpha","Maiolica","Blank","Bladelet","Optimal","0%","Complete",111.9147797,213.0983635,16.6,7.8,1.6,NA,"Fumane"
"1109","RF.b_10380","Micro-CT","D3b.alpha","Maiolica","Blank","Bladelet","Optimal","0%","Complete",86.71055603,209.1651872,16.9,8.5,1.7,NA,"Fumane"
"1110","RF.b_10381","Micro-CT","D3b.alpha","Maiolica","Blank","Bladelet","Optimal","0%","Complete",68.46522522,138.7034912,13.9,5.5,2,NA,"Fumane"
"1111","RF.b_10384","Micro-CT","D3b","Eocenic","Blank","Blade","Optimal","0%","Complete",1165.296631,948.7219439,38.9,12.2,6.1,NA,"Fumane"
"1112","RF.b_10387","Micro-CT","D3b","Eocenic","Blank","Blade","Optimal","0%","Complete",1174.289917,995.9972042,35.2,14.7,5,NA,"Fumane"
"1113","RF.b_10388","Micro-CT","A2","Eocenic","Blank","Blade","Optimal","0%","Complete",734.767334,817.3861737,33,15,3.3,NA,"Fumane"
"1114","RF.b_10391","Micro-CT","A2","Eocenic","Blank","Bladelet","Optimal","0%","Complete",191.4861603,348.4723492,24.5,8.5,1.9,NA,"Fumane"
"1115","RF.b_10397","Micro-CT","D3b","Eocenic","Blank","Bladelet","Optimal","0%","Complete",112.1357346,221.6558948,17.8,7.3,1.7,NA,"Fumane"
"1116","RF.b_104","Artec.Spider","A2","Scaglia.Variegata","Tool","Blade","Optimal","0%","Complete",2413.969482,2154.538072,60.8,20,4.8,NA,"Fumane"
"1117","RF.b_10401","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",268.3765564,475.5859085,27.3,10.8,2,NA,"Fumane"
"1118","RF.b_10402","Micro-CT","A2","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",156.0123444,325.8136349,26.9,8.1,1.8,NA,"Fumane"
"1119","RF.b_10403","Micro-CT","A2","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",479.2251892,564.4984007,27.2,11.2,3.3,NA,"Fumane"
"1120","RF.b_10404","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",190.7440491,422.7728263,30.5,9,1.5,NA,"Fumane"
"1121","RF.b_10405","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",336.6722107,399.5227905,23.5,9.6,4.5,NA,"Fumane"
"1122","RF.b_10406","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",169.2677002,281.2140242,20.5,7.2,3.1,NA,"Fumane"
"1123","RF.b_10407","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",78.85507202,194.7787924,19,6.2,1.2,NA,"Fumane"
"1124","RF.b_10408","Micro-CT","A2","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",487.7371826,508.7727676,24.2,10.1,3.6,NA,"Fumane"
"1125","RF.b_10409","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",399.3520813,517.9815123,27.3,8.8,1.9,NA,"Fumane"
"1126","RF.b_10410","Micro-CT","A2","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",107.0862808,278.5948425,18.8,9.3,1.5,NA,"Fumane"
"1127","RF.b_10411","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",182.6451721,345.338802,21.9,10.8,1.8,NA,"Fumane"
"1128","RF.b_10412","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",37.51010513,116.0715823,13.8,5.1,1.5,NA,"Fumane"
"1129","RF.b_10413","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",154.6144714,323.4185685,25.7,7.8,1.7,NA,"Fumane"
"1130","RF.b_10414","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",173.0577545,370.8320578,30.5,9,1.8,NA,"Fumane"
"1131","RF.b_10415","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",415.9244385,490.7986267,25.8,10.7,3.4,NA,"Fumane"
"1132","RF.b_10416","Micro-CT","A2","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",270.45755,545.9430162,34,10.8,1.9,NA,"Fumane"
"1133","RF.b_10417","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",539.3543701,649.9182571,36.3,8.8,3.6,NA,"Fumane"
"1134","RF.b_10418","Micro-CT","A2","Scaglia.Rossa","Blank","Blade","Semi-cortical","1-33%","Complete",454.4301147,659.4434163,32.6,13.2,2.8,NA,"Fumane"
"1135","RF.b_10419","Micro-CT","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",589.0514526,810.2418514,38.8,12.2,2.3,NA,"Fumane"
"1136","RF.b_10420","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",824.5078735,764.2157471,36.6,12.2,5.3,NA,"Fumane"
"1137","RF.b_10421","Micro-CT","A2","Scaglia.Rossa","Blank","Blade","Maintenance","0%","Complete",737.9269409,841.9831488,37.1,12.2,4.6,NA,"Fumane"
"1138","RF.b_10422","Micro-CT","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",675.7631226,737.4428248,30.3,14.6,3.8,NA,"Fumane"
"1139","RF.b_10423","Micro-CT","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",541.2739258,721.5580584,30.7,12.7,3.5,NA,"Fumane"
"1140","RF.b_10424","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",904.159729,895.3929414,32,16,4.3,NA,"Fumane"
"1141","RF.b_10425","Micro-CT","A2","Maiolica","Blank","Blade","Semi-cortical","1-33%","Complete",1022.005981,887.7465141,33.7,13.7,6,NA,"Fumane"
"1142","RF.b_10426","Micro-CT","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",746.279541,1033.38799,42.7,14.3,2.3,NA,"Fumane"
"1143","RF.b_10428","Micro-CT","A1","Maiolica","Blank","Blade","Initialization","0%","Complete",659.8007813,823.0755454,34.3,16.6,3.2,NA,"Fumane"
"1144","RF.b_10429","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",93.40045166,235.6897914,23.7,5.5,1.5,NA,"Fumane"
"1145","RF.b_10430","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",117.6390228,237.1276956,23.8,5.2,2.2,NA,"Fumane"
"1146","RF.b_10431","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",131.5700684,264.8902278,22.6,7.3,2.2,NA,"Fumane"
"1147","RF.b_10432","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",55.07363892,148.6348345,17.4,5.9,1.7,NA,"Fumane"
"1148","RF.b_10433","Micro-CT","A1","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",189.8137207,315.9293809,22.5,7.7,2.3,NA,"Fumane"
"1149","RF.b_10434","Micro-CT","A1","Scaglia.Rossa","Blank","Bladelet","Semi-cortical","1-33%","Complete",382.7364197,601.168439,35.1,9.9,2.6,NA,"Fumane"
"1150","RF.b_10435","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",245.8381805,491.31742,31.8,8.3,2.2,NA,"Fumane"
"1151","RF.b_10436","Micro-CT","A1","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",300.6340027,455.8740937,25.2,11.2,2.4,NA,"Fumane"
"1152","RF.b_10437","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",217.1470184,352.6717314,21.1,8.6,2.4,NA,"Fumane"
"1153","RF.b_10438","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",127.8204803,211.2051036,18.4,5.6,2.4,NA,"Fumane"
"1154","RF.b_10439","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",116.2596817,212.9394492,21.5,5,2.6,NA,"Fumane"
"1155","RF.b_10440","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",331.5901794,538.4852413,31.2,8.8,2.6,NA,"Fumane"
"1156","RF.b_10441","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",331.5822144,469.9810791,26.8,9.9,3.4,NA,"Fumane"
"1157","RF.b_10442","Micro-CT","A2","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",528.7562256,598.2686567,37.1,8.3,4,NA,"Fumane"
"1158","RF.b_10443","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",135.5896301,324.4500528,21.7,8.9,1.4,NA,"Fumane"
"1159","RF.b_10444","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",126.8199692,284.5292001,23,6.5,1.8,NA,"Fumane"
"1160","RF.b_10445","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",90.18338776,201.4408312,18,5.5,1.5,NA,"Fumane"
"1161","RF.b_10446","Micro-CT","A2","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",608.1968384,642.0944119,27.5,11.8,4.8,NA,"Fumane"
"1162","RF.b_10447","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",77.10440063,198.581966,18,6.7,1.8,NA,"Fumane"
"1163","RF.b_10448","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",126.2867126,220.3503674,15.4,7.6,2.3,NA,"Fumane"
"1164","RF.b_10449","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",30.72018814,100.35429,14.4,4.4,1,NA,"Fumane"
"1165","RF.b_10450","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",477.8572388,756.2353391,43.5,10.3,2.6,NA,"Fumane"
"1166","RF.b_10451","Micro-CT","A2","Scaglia.Variegata","Blank","Blade","Optimal","0%","Complete",595.9163208,755.0608185,36.2,13.1,3.2,NA,"Fumane"
"1167","RF.b_10452","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",547.1374512,550.0186873,30.4,8.2,4.9,NA,"Fumane"
"1168","RF.b_10453","Micro-CT","A2","Scaglia.Variegata","Blank","Blade","Maintenance","33-66%","Complete",1262.269897,1068.767113,43.1,12.8,4.7,NA,"Fumane"
"1169","RF.b_10454","Artec.Spider","A2","Maiolica","Blank","Blade","Semi-cortical","1-33%","Complete",2694.987793,1704.226283,51.3,18,8.8,NA,"Fumane"
"1170","RF.b_10455","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",1326.213013,1108.571581,40,19,4.3,NA,"Fumane"
"1171","RF.b_117","Artec.Spider","A2","Maiolica","Tool","Blade","Optimal","0%","Complete",1558.55127,1318.117611,42.3,19,4.9,NA,"Fumane"
"1172","RF.b_1296","Micro-CT","A1","Scaglia.Rossa","Tool","Bladelet","Optimal","0%","Complete",205.4304504,316.272771,24.8,7.1,2.4,NA,"Fumane"
"1173","RF.b_136","Artec.Spider","A2","Maiolica","Tool","Blade","Semi-cortical","1-33%","Proximal",2151.420654,1428.497171,41.6,20,6.4,NA,"Fumane"
"1174","RF.b_1383","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",106.4478455,283.3467437,23.5,10.5,1.1,NA,"Fumane"
