"ID","unit","unit.extended","square","sub.square","raw.material","raw.material.extended","termal.alteration","class","blank","technology","technology.extended","cortex","cortex.y.n","cortex.position","preservation","preservation.extended","length","width","thickness","elongation","robustness","platform.width","platform.thickness","platformW.T.","platform.type","platform.shape","platform.angle","dorsal.thinning","bulb","bulb.type","bulbar.scar","lip","lip.type","curvature","torsion","cross.section","cross.section.symmetry","scar.count","axiality","scar.pattern","distal.end","distal.end.profile","blank.shape","bladelet.neg.blade","blade.neg.flake","typology","typology.reduced","retouch.position","dorsal.retouch.localization","ventral.retouch.localization","retouch.length"
"RF.b_2376","A2","A2","56",NA,"Maiolica","B1",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,18.7000007629395,3.29999995231628,0,5.66666697974159,10,3.5,NA,"Plain","Rectangular","60","No",TRUE,"Moderate",FALSE,FALSE,NA,"Straight","0","Flat",TRUE,0,NA,"Undetermined",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2377","A2","A2","56",NA,"Scaglia.Variegata","SV3",FALSE,"Blank","Flake","Initialization","Cortical","66-99%","yes","Distal;Middle/centre;Proximal","Complete","Complete",33.5,20,5,1.675,4,3.09999990463257,1.10000002384186,NA,"Plain","Oval","45","No",TRUE,"Moderate",TRUE,TRUE,"Moderate","Curved","0","Flat",TRUE,0,"Axial","Other","Irregular","Feathered","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2378","A2","A2","56",NA,"Maiolica","B1",FALSE,"Blank","Flake","Maintenance","Maintenance","0%","no",NA,"Proximal","Mesio-proximal",NA,22.7000007629395,8.10000038146973,0,2.80246909801017,13,7.5,NA,"Plain","Irregular","90","No",TRUE,"Moderate",FALSE,FALSE,NA,"Straight","0","Polyhedral",TRUE,3,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,TRUE,NA,NA,NA,NA,NA,NA
"RF.b_2379","A2","A2","56",NA,"Scaglia.Variegata","SV3",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,12.3000001907349,2.5,0,4.92000007629396,2.29999995231628,1,2.29999995231628,"Plain","Rectangular","75","Hinged scars",FALSE,NA,FALSE,TRUE,"Pronounced","Curved","0","Lateral steep",FALSE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2380","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,10.8000001907349,2.5,0,4.32000007629396,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2381","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,7.40000009536743,2.09999990463257,0,3.52380972924957,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2382","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,11.8000001907349,2,0,5.90000009536745,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2383","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,6.69999980926514,2.09999990463257,0,3.19047624453936,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional convergent",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2384","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,6.90000009536743,1.79999995231628,0,3.83333348786391,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional convergent",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2385","A2","A2","56",NA,"Undetermined","Undetermined",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,7.5,1.29999995231628,0,5.76923098084492,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2386","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,6.40000009536743,1.89999997615814,0,3.36842114509308,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,"Off-axis right","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2387","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,7.40000009536743,1.60000002384186,0,4.62499999068677,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2388","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,5.30000019073486,1.29999995231628,0,4.07692337318287,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2389","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,11.5,3,0,3.83333333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2390","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,7.90000009536743,1.29999995231628,0,6.07692337318288,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2391","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,12.6000003814697,2.90000009536743,0,4.34482757486712,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Convex","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2392","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,16.2999992370605,3.59999990463257,0,4.52777768579528,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Pointed","Feathered","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2393","A2","A2","56",NA,"Maiolica","B1",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,13.8999996185303,3.29999995231628,0,4.21212115738785,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Convex","Plunging","Sub-parallel",TRUE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2394","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Blade","Semi-cortical","Semi-cortical","33-66%","yes","Left lateral complete","Distal","Mesio-distal",NA,14,4.40000009536743,0,3.18181811285413,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Convex","Feathered","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2395","A2","A2","56",NA,"Undetermined","Grana fine",TRUE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,14.1000003814697,4.19999980926514,0,3.35714310042712,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2396","A2","A2","56",NA,"Maiolica","B1",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,5.80000019073486,2.40000009536743,0,2.41666665010982,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",FALSE,1,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2397","A2","A2","56",NA,"Scaglia.Variegata","Grana fine",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,7.19999980926514,1.5,0,4.79999987284343,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional convergent",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2398","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,5.30000019073486,0.800000011920929,0,6.62500013969838,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional convergent",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2399","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,7.90000009536743,1.79999995231628,0,4.38888905813666,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2400","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,6.59999990463257,1.5,0,4.39999993642171,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Polyhedral",TRUE,3,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2401","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,16.1000003814697,3.90000009536743,0,4.1282051250701,4.19999980926514,1.5,NA,"Plain","Oval","45","No",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,NA,"Other",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2402","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,20.8999996185303,3.59999990463257,0,5.80555560338645,5,1.70000004768372,2.94117638809045,"Plain","Oval","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2403","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,13.8999996185303,1.70000004768372,0,8.17647013449752,5.30000019073486,2.09999990463257,2.52380972924957,"Plain","Oval","60","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Pronounced","Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2404","A2","A2","56",NA,"Scaglia.Variegata","SV2",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,12.3999996185303,2.20000004768372,0,5.63636334080342,4.30000019073486,1.39999997615814,3.07142875997388,"Plain","Oval","45","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2405","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,9.39999961853027,1.70000004768372,0,5.5294113852161,1.6,0.200000002980232,NA,"Linear","Linear","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2406","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,7.90000009536743,1,0,7.90000009536743,2.40000009536743,0.300000011920929,NA,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2407","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,11.8000001907349,2.29999995231628,0,5.13043497190136,2.20000004768372,0.200000002980232,NA,"Linear","Linear","75","Abrasion;Laminar scars",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2408","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,14.8999996185303,4.09999990463257,0,3.63414633295354,3.70000004768372,1.29999995231628,2.84615398722995,"Plain","Oval","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2409","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Semi-cortical","Semi-cortical","33-66%","yes","Left lateral complete","Proximal","Mesio-proximal",NA,18.7000007629395,4.19999980926514,0,4.45238133622948,2.29999995231628,1,2.29999995231628,"Abraded","Oval","75","No",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2410","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,7.69999980926514,1.70000004768372,0,4.52941152546232,1.89999997615814,0.699999988079071,NA,"Plain","Oval","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2411","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,7.09999990463257,1.5,0,4.73333326975505,1.29999995231628,0.5,NA,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2412","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,12.6000003814697,2,0,6.30000019073485,1.79999995231628,0.400000005960464,4.49999981373548,"Linear","Linear","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2413","A2","A2","56",NA,"Maiolica","B1",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,13.6000003814697,2.29999995231628,0,5.91304376670679,4.69999980926514,1,4.69999980926514,"Plain","Winged","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Polyhedral",TRUE,3,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2414","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,12.1000003814697,2.70000004768372,0,4.48148154362074,5.80000019073486,0.899999976158142,NA,"Plain","Oval","60","Hinged scars",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Lateral steep",FALSE,1,NA,"Unidirectional convergent",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2415","A2","A2","56",NA,"Scaglia.Rossa","SR",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,14.5,2.90000009536743,0,4.9999998355734,2,0.200000002980232,9.9999998509884,"Linear","Linear","75","No",FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2416","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Complete","Complete",27.7999992370605,12.3999996185303,2.29999995231628,2.24193549131379,5.3913042937425,3.5,0.600000023841858,NA,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","1R","Trapezoidal",TRUE,2,"Off-axis left","Unidirectional parallel","Pointed","Feathered","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2417","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,15,3.09999990463257,0,4.83870982627591,2.79999995231628,0.899999976158142,3.1111111405455,"Plain","Triangular","60","Abrasion;Hinged scars",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2418","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,16.5,3.09999990463257,0,5.3225808089035,6,0.5,12,"Linear","Linear","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2419","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,18.8999996185303,2,0,9.44999980926515,7.5,1.20000004768372,NA,"Plain","Winged","90","No",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Flat",TRUE,0,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2420","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,8.30000019073486,1.39999997615814,0,5.9285716657736,0.600000023841858,0.600000023841858,NA,"Punctiform","Punctiform","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",FALSE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2421","A2","A2","56",NA,"Scaglia.Variegata","SV2",FALSE,"Blank","Flake","Initialization","Cortical","66-99%","yes","Distal;Middle/centre","Complete","Complete",32.5,17.2999992370605,4.90000009536743,1.87861279961086,3.53061202048063,2.29999995231628,1.10000002384186,NA,"Plain","Rectangular","75","No",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Flat",TRUE,0,"Axial","Unidirectional parallel","Convex","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2422","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,11.3999996185303,2.20000004768372,0,5.18181789610998,1.39999997615814,0.600000023841858,NA,"Plain","Oval","45","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2423","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,6.69999980926514,2.40000009536743,0,2.79166647626295,1.10000002384186,0.699999988079071,NA,"Plain","Triangular","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2424","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Semi-cortical","Semi-cortical","1-33%","yes","Right lateral complete","Proximal","Proximal",NA,14.1999998092651,4.19999980926514,0,3.38095248907871,5.09999990463257,1.5,3.39999993642171,"Plain","Winged","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2425","A2","A2","56",NA,"Scaglia.Rossa","SR",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Distal","Distal",NA,11.8999996185303,2.79999995231628,0,4.2499999361379,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Polyhedral",TRUE,3,"Axial","Unidirectional convergent","Convex","Feathered","Convergent",TRUE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2426","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Maintenance","Maintenance","0%","no",NA,"Complete","Complete",47.7000007629395,14,3.5,3.40714291163854,4,1.70000004768372,0.400000005960464,4.25000005587937,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional parallel","Straight","Plunging","Sub-parallel",TRUE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2427","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Complete","Complete",54,17.5,4.59999990463257,3.08571428571429,3.80434790495889,2.59999990463257,1.10000002384186,2.36363622570826,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Triangular",TRUE,1,"Axial","Bidirectional","Convex","Hinged","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2428","A2","A2","56",NA,"Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Complete","Complete",22.5,6.5,1.20000004768372,3.46153846153846,5.41666645142766,1.60000002384186,0.5,NA,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Convex","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2429","A2","A2","56",NA,"Undetermined","Grana fine",TRUE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,14.1999998092651,3.70000004768372,0,3.83783773682776,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2430","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,9.5,1.29999995231628,0,7.3076925757369,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2431","A2","A2","56",NA,"Maiolica","Grana fine",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,13.1999998092651,2.90000009536743,0,4.55172392247548,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Convex","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2432","A2","A2","56",NA,"Scaglia.Rossa","SR",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,12.6999998092651,3.20000004768372,0,3.96874988125636,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_2433","A2","A2","56",NA,"Maiolica","B1",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,13.6999998092651,2.70000004768372,0,5.07407391382014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Convex","Feathered","Convergent",TRUE,FALSE,NA,NA,NA,NA,NA,NA
