ID,Site,Layer,Raw_material,Class,Blank,Technology,Core_classification,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,File_list,Model_unit,#_of_polygons,Avg_edge_length(mm)/Resolution,Resolution_score,Scanner,Scan_software,Postprocessing_software,Coating
CTC_78,Castelcivita,rsa',Fine-grained chert,Core,Flake,Maintenance,Bipolar,0%,Complete,2099.5,1115.01,25.39999962,21.10000038,11.39999962,CTC_78.ply,1 unit = 1mm,296356,0.096285,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_780,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Bipolar,0%,Other,5081.02,2241.83,48,17,23,CTC_780.ply,1 unit = 1mm,300000,0.138033,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_782,Castelcivita,ars,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Distal,1727.01,1216.07,36.20000076,20.39999962,9.100000381,CTC_782.ply,1 unit = 1mm,300000,0.098972,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_784,Castelcivita,ars,Limestone,Core-Tool,Flake,Undetermined,Burin core,0%,Undetermined,1424.42,1006.89,37.40000153,7.099999905,12.19999981,CTC_784.ply,1 unit = 1mm,271684,0.095686,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_785,Castelcivita,gic,Quartzite,Core,Other,Other,Multidirectional,0%,Other,12383.21,3976.27,38.29999924,49.5,18.5,CTC_785.ply,1 unit = 1mm,300000,0.178084,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_788,Castelcivita,gic,Fine-grained chert,Core,Flake,Initialization,Multidirectional,33-66%,Other,23261.54,5563.46,54.20000076,45.79999924,19.79999924,CTC_788.ply,1 unit = 1mm,300000,0.218592,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_789,Castelcivita,gic,Fine-grained chert,Blank,Flake,Maintenance,NA,0%,Proximal,2985.84,1440.92,18.29999924,31.79999924,9.300000191,CTC_789.ply,1 unit = 1mm,300000,0.107186,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_79,Castelcivita,rsa',Fine-grained chert,Core,Other,Other,Bipolar,1-33%,Other,1133.75,696.33,23,13.80000019,8.600000381,CTC_79.ply,1 unit = 1mm,180804,0.097421,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_790,Castelcivita,rsa',Fine-grained chert,Blank,Flake,Maintenance,NA,0%,Distal,1263.11,868.36,30.5,12,10.89999962,CTC_790.ply,1 unit = 1mm,230624,0.096198,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_791,Castelcivita,gic,Radiolarite,Tool,Blade,Optimal,NA,0%,Distal,2747.84,1591.66,30.79999924,22.70000076,8.399999619,CTC_791.ply,1 unit = 1mm,300000,0.112594,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_792,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Complete,1828.83,1141.24,35.70000076,15.10000038,7.900000095,CTC_792.ply,1 unit = 1mm,277000,0.099451,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_793,Castelcivita,gic,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Distal,3612.97,1717.13,NA,24.10000038,13,CTC_793.ply,1 unit = 1mm,300000,0.11983,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_794,Castelcivita,gic,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,2972.14,1453.79,25.70000076,23.5,11.89999962,CTC_794.ply,1 unit = 1mm,300000,0.111199,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_795,Castelcivita,gic,Fine-grained chert,Tool,Flake,Initialization,NA,66-99%,Complete,3044.37,1410.62,28,26.39999962,11.80000019,CTC_795.ply,1 unit = 1mm,300000,0.110049,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_796,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Maintenance,Carinated,0%,Complete,3381,1652.19,29.60000038,27.10000038,9.899999619,CTC_796.ply,1 unit = 1mm,300000,0.114514,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_797,Castelcivita,gic,Fine-grained chert,Tool,Blade,Maintenance,NA,33-66%,Distal,3784.1,1839.37,38.70000076,22,11.39999962,CTC_797.ply,1 unit = 1mm,300000,0.124381,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_798,Castelcivita,gic,Fine-grained chert,Tool,Flake,Semi-cortical,NA,1-33%,Complete,6036.86,2205.09,33.70000076,24.60000038,14.19999981,CTC_798.ply,1 unit = 1mm,300000,0.136892,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_799,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Complete,1793.05,973.65,21.10000038,22.39999962,8.699999809,CTC_799.ply,1 unit = 1mm,252038,0.101402,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_8,Castelcivita,rsa',Fine-grained chert,Core,Other,Other,Semi-circumferential,0%,Other,3143.5,1433.66,17.5,25.79999924,20,CTC_8.ply,1 unit = 1mm,346062,0.103898,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_800,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,33-66%,Complete,10267.41,3330.31,41.5,40.09999847,19.20000076,CTC_800.ply,1 unit = 1mm,300000,0.168791,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_801,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Maintenance,Carinated,0%,Complete,7966.67,2624.11,19.5,29,19.5,CTC_801.ply,1 unit = 1mm,297590,0.150071,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_802,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Initialization,Initial carinated,66-99%,Distal,12802.42,3631.72,44.09999847,37.5,20.60000038,CTC_802.ply,1 unit = 1mm,300000,0.17718,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_803,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,7159.61,2523.39,36.5,34.90000153,14.5,CTC_803.ply,1 unit = 1mm,300000,0.146631,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_804,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Proximal,2608.83,1171.12,17.29999924,29,14.60000038,CTC_804.ply,1 unit = 1mm,294382,0.098486,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_805,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,11.43,40.79,7.400000095,2.599999905,0.899999976,CTC_805.ply,1 unit = 1mm,56954,0.042313,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_806,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,80.3,164.7,16.79999924,5.099999905,2,CTC_806.ply,1 unit = 1mm,441932,0.031182,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_808,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,116.23,226.8,18.60000038,6.099999905,1.899999976,CTC_808.ply,1 unit = 1mm,600000,0.031404,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_809,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,37.84,103.84,15,4.099999905,1.399999976,CTC_809.ply,1 unit = 1mm,277138,0.03123,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_81,Castelcivita,rsa',Fine-grained chert,Tool,Flake,Maintenance,NA,1-33%,Complete,15094.65,4738.77,40.59999847,58,23.29999924,CTC_81.ply,1 unit = 1mm,499984,0.15617,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_810,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,21.93,68.73,8.100000381,5.699999809,1.5,CTC_810.ply,1 unit = 1mm,181906,0.031353,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_813,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,14.21,49.47,7.300000191,4,1.299999952,CTC_813.ply,1 unit = 1mm,134372,0.031034,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_814,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,77.87,169.44,17.39999962,5.099999905,1.700000048,CTC_814.ply,1 unit = 1mm,468478,0.030723,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_815,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,37.76,107.74,13,5.300000191,1.399999976,CTC_815.ply,1 unit = 1mm,297850,0.030835,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_817,Castelcivita,ars,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,20.92,71.08,11.10000038,4.199999809,1.100000024,CTC_817.ply,1 unit = 1mm,189212,0.03132,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_818,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,50.75,123.3,12.10000038,5.699999809,1.799999952,CTC_818.ply,1 unit = 1mm,335134,0.031073,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_82,Castelcivita,rsa',Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,2786.04,1721.77,35.5,26.79999924,6.900000095,CTC_82.ply,1 unit = 1mm,300000,0.120426,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_822,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,25.25,70.3,8,4.599999905,1.600000024,CTC_822.ply,1 unit = 1mm,195586,0.03059,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_824,Castelcivita,gic,Radiolarite,Tool,Bladelet,Optimal,NA,0%,Complete,97.98,205.24,17.79999924,6.400000095,2.400000095,CTC_824.ply,1 unit = 1mm,553794,0.030674,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_827,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,26.83,73.42,9.300000191,3.900000095,1.700000048,CTC_827.ply,1 unit = 1mm,200096,0.031066,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_829,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,28.52,80.43,9.699999809,4.800000191,1.399999976,CTC_829.ply,1 unit = 1mm,218678,0.030705,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_83,Castelcivita,rsa',Fine-grained chert,Tool,Blade,Maintenance,NA,1-33%,Proximal,1061.18,888.78,28.20000076,16.39999962,5.900000095,CTC_83.ply,1 unit = 1mm,202780,0.106332,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_830,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,35.8,85.1,11.30000019,3.599999905,2.200000048,CTC_830.ply,1 unit = 1mm,234294,0.030848,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_832,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,18.69,57.23,7.800000191,4.599999905,1.299999952,CTC_832.ply,1 unit = 1mm,150194,0.031422,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_835,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,13.73,51.96,7.400000095,3.799999952,0.800000012,CTC_835.ply,1 unit = 1mm,138256,0.030746,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_836,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,15.28,59.75,9.600000381,3.700000048,1,CTC_836.ply,1 unit = 1mm,162524,0.030977,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_839,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,25.57,74.29,9.899999619,4.699999809,1.600000024,CTC_839.ply,1 unit = 1mm,202748,0.030979,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_84,Castelcivita,rsa',Fine-grained chert,Blank,Blade,Maintenance,NA,0%,Distal,894.98,1199.95,25.20000076,20.20000076,3.200000048,CTC_84.ply,1 unit = 1mm,227696,0.111203,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_840,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,28.22,77.19,11.69999981,3.400000095,1.200000048,CTC_840.ply,1 unit = 1mm,205318,0.031374,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_841,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,17.76,56.58,9.399999619,3.400000095,1,CTC_841.ply,1 unit = 1mm,155088,0.030588,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_842,Castelcivita,ars,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,17.94,54.77,9.300000191,4.099999905,1.200000048,CTC_842.ply,1 unit = 1mm,84912,0.040423,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_843,Castelcivita,ars,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,40.22,106.37,13.30000019,4.699999809,1.5,CTC_843.ply,1 unit = 1mm,287724,0.030777,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_844,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,158.4,274.77,27.29999924,5.5,2.200000048,CTC_844.ply,1 unit = 1mm,600000,0.034308,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_846,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,35.04,81.46,9.899999619,4.800000191,1.5,CTC_846.ply,1 unit = 1mm,123248,0.040991,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_847,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,22.75,67.35,11.10000038,3.900000095,1.299999952,CTC_847.ply,1 unit = 1mm,183896,0.030999,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_848,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,20.28,64.02,7.699999809,4.599999905,1.200000048,CTC_848.ply,1 unit = 1mm,171972,0.031141,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_849,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,30.42,87.43,11.39999962,4.800000191,1.200000048,CTC_849.ply,1 unit = 1mm,238154,0.030987,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_851,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,14.08,45.37,6.800000191,4.099999905,1.5,CTC_851.ply,1 unit = 1mm,122608,0.031142,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_852,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Distal,43.8,128.72,NA,4.599999905,1.100000024,CTC_852.ply,1 unit = 1mm,188090,0.041306,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_854,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,68.49,147.4,15,5.800000191,1.700000048,CTC_854.ply,1 unit = 1mm,391450,0.031304,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_855,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,15.53,55.04,9,3.599999905,1.100000024,CTC_855.ply,1 unit = 1mm,149592,0.031065,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_856,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,19.8,60.34,8.699999809,4.5,1.299999952,CTC_856.ply,1 unit = 1mm,166626,0.030471,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_857,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,44.21,145.47,14.30000019,4.900000095,1.200000048,CTC_857.ply,1 unit = 1mm,384831,0.030429,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_858,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,59.22,135.48,12.80000019,5.800000191,1.799999952,CTC_858.ply,1 unit = 1mm,361058,0.030515,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_859,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Maintenance,NA,0%,Complete,94.58,209.05,14.5,9.199999809,1.600000024,CTC_859.ply,1 unit = 1mm,548834,0.031269,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_86,Castelcivita,rsa',Coarse-grained chert,Tool,Flake,Maintenance,NA,0%,Complete,3966.76,2110.47,43.90000153,25,11,CTC_86.ply,1 unit = 1mm,500000,0.104599,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_860,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,21.08,61.62,8.899999619,3.099999905,1,CTC_860.ply,1 unit = 1mm,165718,0.030658,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_861,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,23.39,69.73,9.800000191,3.799999952,1.899999976,CTC_861.ply,1 unit = 1mm,185446,0.03136,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_862,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,26.42,76.36,10.5,4.699999809,1.5,CTC_862.ply,1 unit = 1mm,205410,0.031186,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_879,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Distal,83.8,173.17,NA,5.199999809,1.700000048,CTC_879.ply,1 unit = 1mm,257784,0.041843,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_88,Castelcivita,rsa',Fine-grained chert,Tool,Flake,Optimal,NA,0%,Distal,17205.27,5158.23,60.70000076,45.09999847,18,CTC_88.ply,1 unit = 1mm,300000,0.211037,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_89,Castelcivita,rsa',Fine-grained chert,Core,Flake,Semi-cortical,Bipolar,1-33%,Undetermined,7899.68,2847.47,46.20000076,28.39999962,11.5,CTC_89.ply,1 unit = 1mm,499984,0.117314,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_9,Castelcivita,rsa',Fine-grained chert,Core,Other,Other,Multi-platform,1-33%,Other,2848.42,1293.69,27.89999962,13.80000019,25,CTC_9.ply,1 unit = 1mm,336820,0.097011,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_90,Castelcivita,rsa',Coarse-grained chert,Core-Tool,Flake,Semi-cortical,Burin core,33-66%,Undetermined,6243.55,2857.62,52.09999847,41.20000076,9,CTC_90.ply,1 unit = 1mm,500000,0.117597,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_902,Castelcivita,rsa',Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,158.87,296.64,20,7.800000191,2.400000095,CTC_902.ply,1 unit = 1mm,600000,0.035642,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_903,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,46.59,112.85,9.399999619,6.300000191,1.200000048,CTC_903.ply,1 unit = 1mm,308374,0.03096,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_904,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,102.49,199.55,18.5,5.800000191,2,CTC_904.ply,1 unit = 1mm,533958,0.031135,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_905,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,133.31,232.24,18.39999962,7.099999905,2.299999952,CTC_905.ply,1 unit = 1mm,600000,0.031745,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_906,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,64.63,153.7,16.39999962,5.300000191,1.700000048,CTC_906.ply,1 unit = 1mm,415162,0.030894,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_907,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,92.87,172.66,15.89999962,5.5,2,CTC_907.ply,1 unit = 1mm,476344,0.030238,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_908,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,36.99,95.55,9.800000191,5.599999905,1.5,CTC_908.ply,1 unit = 1mm,254538,0.031212,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_909,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,67.28,157.01,20.20000076,4.099999905,2,CTC_909.ply,1 unit = 1mm,436764,0.030442,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_910,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,29.37,85.74,11.30000019,3.900000095,1.399999976,CTC_910.ply,1 unit = 1mm,235242,0.030885,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_911,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,55.93,123.54,11.30000019,7.199999809,2.099999905,CTC_911.ply,1 unit = 1mm,194430,0.04092,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_912,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,9.99,37.93,7.199999809,2.5,1,CTC_912.ply,1 unit = 1mm,101878,0.031172,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_913,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,13.8,55.4,9.199999809,3.799999952,1.100000024,CTC_913.ply,1 unit = 1mm,84944,0.040571,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_914,Castelcivita,gic,Radiolarite,Tool,Bladelet,Optimal,NA,0%,Complete,16.17,52.43,7.300000191,3.799999952,0.800000012,CTC_914.ply,1 unit = 1mm,137976,0.031032,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_915,Castelcivita,gic,Radiolarite,Tool,Bladelet,Optimal,NA,0%,Complete,34.24,90.93,9.600000381,5.400000095,1.5,CTC_915.ply,1 unit = 1mm,242338,0.031177,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_92,Castelcivita,rsa',Coarse-grained chert,Core-Tool,Flake,Initialization,Carinated,66-99%,Complete,14444.59,4225.6,52,36.5,14.60000038,CTC_92.ply,1 unit = 1mm,500000,0.14332,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_920,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,45.14,139.55,17.29999924,5,1.200000048,CTC_920.ply,1 unit = 1mm,220168,0.040071,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_921,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,189.9,354.92,27.5,7.599999905,1.799999952,CTC_921.ply,1 unit = 1mm,504652,0.042613,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
