ID,Site,Layer,Raw_material,Class,Blank,Technology,Core_classification,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,File_list,Model_unit,#_of_polygons,Avg_edge_length(mm)/Resolution,Resolution_score,Scanner,Scan_software,Postprocessing_software,Coating
Ca_65,Cala,AU11,Chert,Core,Flake,Optimal,Parallel,0%,Complete,1910.140747,944.2394196,21,22.5,11.10000038,Ca_65.ply,1 unit = 1mm,237960,0.102235,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_66,Cala,AU11,Chert,Tool,Flake,Optimal,NA,0%,Complete,1321.31665,835.4291162,27,16.5,6.800000191,Ca_66.ply,1 unit = 1mm,212618,0.102266,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_67,Cala,AU11,Jasper,Tool,Flake,Maintenance,NA,33-66%,Complete,2071.760254,1229.312087,30.79999924,16.70000076,7.900000095,Ca_67.ply,1 unit = 1mm,300000,0.103475,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_68,Cala,AU11,Jasper,Tool,Flake,Maintenance,NA,1-33%,Complete,1445.804932,1093.668587,29.29999924,19.20000076,7,Ca_68.ply,1 unit = 1mm,273928,0.102336,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_689,Cala,AU13,Chert,Core,Other,Other,Tested,66-99%,Other,10675.14746,2991.684901,34.20000076,28.5,24.5,Ca_689.ply,1 unit = 1mm,600000,0.11413,Detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_69,Cala,AU11,Chert,Tool,Flake,Optimal,NA,0%,Complete,1080.040161,735.2788479,22.10000038,17.79999924,8,Ca_69.ply,1 unit = 1mm,189150,0.101344,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_7,Cala,AU12,Jasper,Core-Tool,Flake,Optimal,Carinated,0%,Distal,8095.224121,2981.705474,13.69999981,33.59999847,42,Ca_7.ply,1 unit = 1mm,300000,0.159494,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_70,Cala,AU11,Chert,Tool,Flake,Optimal,NA,0%,Complete,2034.780273,1117.503726,28,22.10000038,9.699999809,Ca_70.ply,1 unit = 1mm,279476,0.102711,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_71,Cala,AU11,Quartzite,Core-Tool,Flake,Optimal,Carinated,0%,Proximal,2143.388672,1068.201113,23,20.89999962,10.30000019,Ca_71.ply,1 unit = 1mm,284386,0.100029,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_716,Cala,AU13,Chert,Core,Other,Other,Multidirectional,0%,Other,6610.796875,2266.952515,33.59999847,24.5,20.10000038,Ca_716.ply,1 unit = 1mm,600000,0.099362,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_72,Cala,AU11,Chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,2845.151855,1423.020761,31.79999924,22.60000038,11.60000038,Ca_72.ply,1 unit = 1mm,300000,0.110886,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_73,Cala,AU11,Chert,Tool,Flake,Maintenance,NA,0%,Distal,2818.978516,1377.960339,32.59999847,20.60000038,8.800000191,Ca_73.ply,1 unit = 1mm,300000,0.109162,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_74,Cala,AU11,Jasper,Core-Tool,Flake,Initialization,Carinated,0%,Complete,2178.646973,1187.071468,26.29999924,20.20000076,9.600000381,Ca_74.ply,1 unit = 1mm,300000,0.101902,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_75,Cala,AU11,Chert,Core-Tool,Flake,Optimal,Carinated,0%,Undetermined,2244.62915,1152.99157,14.10000038,26.5,23.20000076,Ca_75.ply,1 unit = 1mm,269308,0.105815,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_759,Cala,AU12,Chert,Core,Other,Other,Wide-faced,0%,Other,3452.803467,1464.056646,33,19,10,Ca_759.ply,1 unit = 1mm,600000,0.079543,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_76,Cala,AU11,Chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,988.8093262,624.6381165,20.39999962,14.80000019,8,Ca_76.ply,1 unit = 1mm,154086,0.10322,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_77,Cala,AU11,Chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,2448.207031,1205.083067,10,19,103,Ca_77.ply,1 unit = 1mm,300000,0.103061,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_771,Cala,AU11,Jasper,Core,Other,Other,Shatter,33-66%,Other,6766.644531,2124.397955,35.20000076,16.29999924,24.89999962,Ca_771.ply,1 unit = 1mm,600000,0.096321,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_78,Cala,AU13,Chert,Core,Other,Other,Burin core,33-66%,Other,8926.757813,2659.186232,33.40000153,26.89999962,22.10000038,Ca_78.ply,1 unit = 1mm,300000,0.15135,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_79,Cala,AU13,Jasper,Core-Tool,Other,Other,Carinated,66-99%,Other,3850.567627,1451.610071,18.5,21.89999962,26,Ca_79.ply,1 unit = 1mm,300000,0.111412,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_8,Cala,AU12,Jasper,Tool,Flake,Semi-cortical,NA,1-33%,Complete,11279.41309,3881.448755,48.79999924,41.79999924,12.5,Ca_8.ply,1 unit = 1mm,300000,0.182947,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_80,Cala,AU13,Chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,5119.748047,1984.42605,18.20000076,25.10000038,38.79999924,Ca_80.ply,1 unit = 1mm,300000,0.130049,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_81,Cala,AU13,Chert,Core-Tool,Flake,Semi-cortical,Carinated,33-66%,Complete,5363.375977,1976.380932,20.5,23.60000038,30.70000076,Ca_81.ply,1 unit = 1mm,300000,0.129946,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_82,Cala,AU13,Chert,Tool,Flake,Semi-cortical,NA,33-66%,Distal,4453.740234,1858.429332,39,21.39999962,11,Ca_82.ply,1 unit = 1mm,300000,0.125743,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_83,Cala,AU13,Jasper,Tool,Flake,Semi-cortical,NA,33-66%,Complete,2756.799316,1361.57911,27.10000038,26.10000038,8.199999809,Ca_83.ply,1 unit = 1mm,300000,0.10831,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_84,Cala,AU13,Jasper,Tool,Flake,Maintenance,NA,0%,Complete,1825.859009,1222.097051,25.29999924,24.79999924,7.300000191,Ca_84.ply,1 unit = 1mm,293458,0.104525,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_85,Cala,AU13,Jasper,Tool,Flake,Semi-cortical,NA,1-33%,Distal,1113.712891,905.9550306,30,21,5,Ca_85.ply,1 unit = 1mm,234386,0.101516,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_855,Cala,AU10,Jasper,Core,Other,Other,Narrow-sided,0%,Other,4215.058594,1757.280232,33,14.39999962,16.79999924,Ca_855.ply,1 unit = 1mm,600000,0.087695,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_86,Cala,AU13,Chert,Tool,Flake,Optimal,NA,0%,Complete,2044.727905,1289.796233,36.29999924,18.79999924,8.300000191,Ca_86.ply,1 unit = 1mm,300000,0.10599,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_87,Cala,AU13,Chert,Core-Tool,Blade,Initialization,Carinated,1-33%,Complete,1796.777954,1087.594083,33.40000153,16,9.100000381,Ca_87.ply,1 unit = 1mm,286588,0.100436,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_88,Cala,AU13,Chert,Tool,Flake,Maintenance,NA,0%,Complete,2770.401367,1515.311648,32.5,26.10000038,7.199999809,Ca_88.ply,1 unit = 1mm,300000,0.113532,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_89,Cala,AU13,Chert,Tool,Flake,Maintenance,NA,1-33%,Complete,3930.506348,1847.227982,33.79999924,25.5,12,Ca_89.ply,1 unit = 1mm,300000,0.125385,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_9,Cala,AU12,Chert,Core-Tool,Flake,Undetermined,Carinated,1-33%,Undetermined,2397.669189,1190.365406,12.19999981,20.89999962,28.10000038,Ca_9.ply,1 unit = 1mm,300000,0.098782,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_90,Cala,AU13,Chert,Core-Tool,Flake,Maintenance,Carinated,0%,Complete,4578.445801,2170.067023,32.09999847,36.09999847,8.899999619,Ca_90.ply,1 unit = 1mm,300000,0.13539,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_91,Cala,AU13,Jasper,Core-Tool,Other,Other,Carinated,1-33%,Other,2770.045166,1310.629966,26.60000038,24.39999962,25.70000076,Ca_91.ply,1 unit = 1mm,300000,0.105488,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_914,Cala,AU13,Jasper,Core,Other,Other,Shatter,33-66%,Other,6885.767578,2339.888783,34.70000076,26,19,Ca_914.ply,1 unit = 1mm,600000,0.100442,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_92,Cala,AU13,Jasper,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,3370.820557,1562.188819,14.60000038,23.60000038,31.79999924,Ca_92.ply,1 unit = 1mm,300000,0.115292,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_93,Cala,AU13,Jasper,Tool,Flake,Optimal,NA,0%,Distal,1218.949707,786.3988459,19.29999924,20.29999924,7.300000191,Ca_93.ply,1 unit = 1mm,197928,0.102256,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_94,Cala,AU13,Chert,Tool,Blade,Optimal,NA,0%,Distal,1770.780518,987.0543512,25.39999962,19.39999962,8.100000381,Ca_94.ply,1 unit = 1mm,242702,0.103322,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_95,Cala,AU13,Chert,Tool,Flake,Optimal,NA,0%,Complete,2406.792969,1319.931506,24,27,7.699999809,Ca_95.ply,1 unit = 1mm,300000,0.106875,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_96,Cala,AU13,Chert,Core-Tool,Flake,Optimal,Carinated,0%,Distal,6850.352539,3051.35962,58.59999847,34.90000153,11.69999981,Ca_96.ply,1 unit = 1mm,300000,0.162613,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_97,Cala,AU13,Jasper,Tool,Flake,Optimal,NA,0%,Undetermined,1420.619751,814.6321774,19.20000076,18.70000076,7.800000191,Ca_97.ply,1 unit = 1mm,198962,0.103666,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_98,Cala,AU13,Jasper,Tool,Flake,Semi-cortical,NA,33-66%,Complete,1361.653076,750.415965,18,19,10.10000038,Ca_98.ply,1 unit = 1mm,191928,0.10175,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_99,Cala,AU13,Chert,Core-Tool,Flake,Optimal,Carinated,0%,Distal,3356.623535,1505.855309,32,22.5,23.10000038,Ca_99.ply,1 unit = 1mm,300000,0.113529,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
